,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index
sig2_631,0.000172135125464433,0.00029096689336416,0.0003947936929654763,0.00039598039894460813,0.0003218499025892035,0.00012840433509243003
sig2_632,0.00019114811218498256,0.00030262592059473775,0.0003706500385196497,0.00037892960274378193,0.00027397440238802916,0.0001282562693955325
sig2_633,0.0001853671086059241,0.00028240374828081895,0.0003443848483629176,0.0003612263853346916,0.0002387091996124232,0.00012765042620214374
sig2_634,0.00017700216466863428,0.0011114036161848852,0.00032545155915321823,0.0003466587605759332,0.00022420308568746068,0.0001271824963846227
sig2_635,0.00020839780870091567,0.0010736332995716635,0.0003244147431334852,0.0003493141196461927,0.00024357817304329892,0.0001279417243233239
sig2_636,0.00020594087273307697,0.000959044318440302,0.0004438220737601584,0.00037412858958905563,0.00023441598630514685,0.00012769315473423824
sig2_637,0.00026779061696210674,0.0008917407027000962,0.00044126766102031234,0.0004019401089941312,0.0002414610914570643,0.00012731089959753408
sig2_638,0.00025099132645050085,0.0009659326419132323,0.0004033625885920564,0.0003812122848250762,0.00035269295710397533,0.00012914714384630079
sig2_639,0.00023258895820519237,0.0008700573689317717,0.00042440012347161305,0.0003677006180212467,0.00029712937433405245,0.00012905793029699777
sig2_640,0.00022081731454843645,0.0008519364688527647,0.00047398860208667306,0.0003779603657619053,0.0006436694245324363,0.00013075906768547632
sig2_641,0.00020606970571506868,0.0009305300261914016,0.00044056842281435505,0.0003715862595700734,0.000524426230356633,0.0001299592504616099
sig2_642,0.00019297237495094583,0.0008272015093921236,0.0004034549275739335,0.00036764411337835784,0.0004843372177314943,0.00012922356095891808
sig2_643,0.0001819743572837672,0.000741395586039014,0.0003709247022979117,0.00035124050717830646,0.000411784673197017,0.00012852502427003896
sig2_644,0.00017292733194967366,0.0006787547705688309,0.0003412857526234653,0.00033645157974122365,0.000348363872281649,0.00012792618811607623
sig2_645,0.000167487828838743,0.0006071758372083704,0.00038203012891769824,0.0003833603652317248,0.00032332622547954137,0.00012841943198872754
sig2_646,0.00018239295166042028,0.0005823279938739346,0.00039290470138773047,0.0004517795233999244,0.0002867328648950781,0.00012996777240823146
sig2_647,0.0001724218949409488,0.0005254864676204442,0.00039098261704740775,0.00042596857372418533,0.0002514809046457367,0.0001292882600620155
sig2_648,0.00023523043742553835,0.0006020472118100784,0.0007321851163021762,0.00046326727304538546,0.00035794473324936516,0.00013501380283896053
sig2_649,0.0002572498862292678,0.0006202220118779879,0.0006627244806884456,0.0004429912696249692,0.0003018515008751891,0.00013395962297525063
sig2_650,0.00023942982618011715,0.0006398634336804561,0.0006010624635851668,0.00042068376124554033,0.00026305364299460967,0.00013324760866499869
sig2_651,0.0003034299789728276,0.0006666927131116333,0.0006623007169568656,0.0004245319806871323,0.00025470520595593913,0.0001373015229011277
sig2_652,0.00027993446331248356,0.0006021411866665304,0.0005916865552092917,0.00040575015143561293,0.00022550596963100234,0.0001361118883700737
sig2_653,0.0002641725572052303,0.0005980454021336928,0.0005404301341975339,0.0003854046631023078,0.00022335765408467933,0.0001355777978433981
sig2_654,0.0002461471869378669,0.0005983405238592105,0.0005139035320206476,0.0004056820794130553,0.00024366286876090768,0.00013621032223456024
sig2_655,0.00025338405612252725,0.0006059384367882892,0.0004748996173966265,0.0004227384101018432,0.00022041043164289112,0.00013632955663345222
sig2_656,0.0002376878781963862,0.0005633341668453276,0.00044689921906338744,0.00040106799898077713,0.00021141888001248018,0.00013575320405980436
sig2_657,0.0002425478922589849,0.0005148527605161871,0.0004113456753452785,0.0004070535526257947,0.000194524673510765,0.00013572211188181494
sig2_658,0.00023791347347509872,0.0004744050840952259,0.000397164475941677,0.0004112941357572522,0.00018082834688053944,0.0001355975644496268
sig2_659,0.00023520157603591747,0.000443562308016553,0.00036389366738510693,0.00040476658132794404,0.00021099016708016628,0.00013451786868244644
sig2_660,0.00022860169218411083,0.00044300638007794456,0.0003849997475926761,0.0004223244294905231,0.00019242128843417392,0.0001343662711832525
sig2_661,0.00021372088454890307,0.0004784518500253731,0.00037113200843066533,0.00039941301340620593,0.00018264462278192654,0.0001333944123368229
sig2_662,0.00023511694948205228,0.0004965128389456741,0.00048714316333504617,0.0005027597959033122,0.0002078036557752897,0.00013769586146588364
sig2_663,0.00023171712066904002,0.00046375647323852786,0.0004419011143334486,0.00047441966489433475,0.00019355322971318273,0.00013693255947781947
sig2_664,0.0002347872617148466,0.0004540292052278786,0.00053069753670905,0.0004956677643809847,0.0002457311143654233,0.00013848599551911998
sig2_665,0.00023143402364525763,0.0004221303191212331,0.0004828506249937537,0.0004637490329302354,0.0002179469071919954,0.00013741097604677135
sig2_666,0.0002336241737459493,0.00045905471731761327,0.00044286301028103405,0.0004541146949604936,0.00019782304713217652,0.0001369386892310788
sig2_667,0.00021735561416892543,0.00047358066794997585,0.00043289166061398975,0.00042754433617264064,0.00020219471469350088,0.00013583217483310853
sig2_668,0.00027348344731368103,0.00043140422100272207,0.0005487104436658456,0.0004563283947570728,0.0002584025585859683,0.0001405817182919314
sig2_669,0.00027699661188591515,0.000412147790531166,0.000502459867180421,0.00044240401230798024,0.00024712718813481326,0.00013923395630838396
sig2_670,0.0002559823099885199,0.0003774608757881107,0.00047364238529869256,0.0004813784117233393,0.00022894809824017105,0.00013826114140526075
sig2_671,0.00023920227538593724,0.0005118696013689249,0.00043210775559812377,0.0004514628943255485,0.00023485952117053755,0.00013727311434930648
sig2_672,0.0002455149428098566,0.0004812863401930944,0.0005256358269634483,0.00045696976141340606,0.00021994631751479305,0.00013706205147500945
sig2_673,0.00022734285226152818,0.0004361735850722122,0.0004842538355169216,0.0004303897802766017,0.00021222886684952517,0.00013592645989389643
sig2_674,0.00025008805015275866,0.00040272863347564665,0.0004403597993139988,0.0005277601329206428,0.00021202963621588534,0.00013555260262912511
sig2_675,0.0002315680541489693,0.000375998919399815,0.00040888447686361515,0.0004945778713485456,0.0002034763919139148,0.00013446702283543622
sig2_676,0.00022901006275233995,0.00036963630454640763,0.0004094542222838941,0.0004653713873228372,0.00020527366985464778,0.00013373842788794643
sig2_677,0.00023224939770062668,0.0006302198385621394,0.0003890623319418612,0.00045094449379088004,0.0001957074619070156,0.00013530145613471425
sig2_678,0.0002238726397974034,0.0006341684749321369,0.0003613009691662683,0.0004324428941487778,0.000181248392617023,0.00013430397328352745
sig2_679,0.000210795224126268,0.0005688240496927923,0.00034690542473460496,0.0004106079081287402,0.00017144785464290058,0.0001337761327207481
sig2_680,0.00019894363038509312,0.000511661241821205,0.0003811154272460724,0.00039115603386810356,0.00016516800313941642,0.00013318438648483703
sig2_681,0.0001874162222398446,0.0004820126608384952,0.00034987685156228824,0.0003731234473426615,0.00017454520508721128,0.0001322915960341858
sig2_682,0.00017708517630868407,0.00046204346607591363,0.0003818455915337621,0.0003679664929120414,0.00022028615109665302,0.00013250918824219234
sig2_683,0.0001753021197750089,0.0004399458526369016,0.00040808897037347247,0.00036614792539781257,0.00019998522771912675,0.00013248213144439176
sig2_684,0.0001699532977196902,0.0004058152302330628,0.0004643403146968382,0.0003649631067789836,0.00019044798248073352,0.00013248181802467024
sig2_685,0.0001614028791964441,0.0003837652236045557,0.0004376231973645607,0.00034854660954468624,0.0004747876286630869,0.00013158398074995548
sig2_686,0.00020888392323657875,0.000378929612231721,0.0004104503666232664,0.0003638971615550866,0.00038726872092954216,0.00013328997757145136
sig2_687,0.00021600404444550357,0.000422799520845449,0.0004842238065117078,0.0004140877253474449,0.00035446885005053694,0.0001357536101958509
sig2_688,0.00020518070002498718,0.00042497986096203536,0.00044029260955869275,0.0003918447996077376,0.0003226228337066236,0.0001346622439829306
sig2_689,0.00019305637951127184,0.0003892729306354952,0.00040064387691595083,0.00037258061529368624,0.0003479073478042471,0.00013385346512756528
sig2_690,0.00018185919861773053,0.00035678474288002287,0.00036822490527544955,0.000355376038251889,0.0003039370979087902,0.00013297845566685227
sig2_691,0.00018166346186246324,0.00037915491817941497,0.00035390809640307823,0.00040282304042898055,0.00026084450811405873,0.00013267780522617452
sig2_692,0.00020322802415838307,0.0004043167502963251,0.0004339051006983995,0.00041771542870074486,0.0002432960467396547,0.00013516356386674178
sig2_693,0.00019043160290175705,0.00037213734217148183,0.00039522401041639605,0.00041106148691309654,0.00022573171662948631,0.0001341357760573049
sig2_694,0.00018209729578433216,0.00037318922324520656,0.000416567241680478,0.0003983702515906096,0.00020642194295466076,0.0001333517359107204
sig2_695,0.00017507255307224438,0.000343962201790539,0.00038716760976162444,0.00041385296485955806,0.00019185295604140908,0.00013239671680177731
sig2_696,0.0001659840260495118,0.0003220981930580419,0.00035530717658717426,0.0003946896467358072,0.00017963934655066264,0.0001314985974889167
sig2_697,0.00015798007358080107,0.00029892387719664555,0.00033373285441401653,0.00038693610119685975,0.00016953904673526693,0.0001306855488926073
sig2_698,0.00015405247037730247,0.0002788994052882727,0.00031163066464811744,0.00038767459458186293,0.00017739993608139094,0.00012991808408208935
sig2_699,0.0001484592685821389,0.00026215195934340644,0.0002903724882390397,0.0003863586522767137,0.0001677318367285702,0.00012917168964029862
sig2_700,0.0001426478194736243,0.0002473796061382481,0.0002722734266301662,0.0003687682252215378,0.00016268148075722518,0.00012847223852711426
sig2_701,0.00013838296614276994,0.0002344869931431873,0.0009669968973060173,0.00035325831196011644,0.00016189304265105993,0.00012825251027224859
sig2_702,0.00013479473060485776,0.00022465235193612796,0.0008517235494899768,0.0003386257274107882,0.0001892876105020344,0.0001276240730363717
sig2_703,0.00013225183833956775,0.00022358347523724524,0.0007769904413454185,0.0003274601789834037,0.00024904681560553087,0.00012701425975445186
sig2_704,0.0001303940751040182,0.00024009047194336816,0.0006996978471253443,0.0003158052562024343,0.00025472747533254736,0.00012659305609721367
sig2_705,0.00012843452305928086,0.00023148901312360296,0.0006278087899907842,0.0003073120544367323,0.0002607679648726428,0.0001260435314691437
sig2_706,0.00012997749138191517,0.0002449850498441783,0.0005612350632214037,0.00034979485651953055,0.00024925862099081,0.00012625338720445066
sig2_707,0.00012997480338830652,0.0002328392844618489,0.0005110407887974331,0.0003351773905706508,0.00022069403360562312,0.0001260855207737824
sig2_708,0.00012666470738856948,0.0002220483112258808,0.00047525033880184273,0.0003436925491425017,0.00023158420583602876,0.00012557434066721236
sig2_709,0.00012434409077045073,0.00021359118922304783,0.00045033130685167357,0.0003301379895303537,0.00020923816485951056,0.00012510066236064285
sig2_710,0.00012164673433058921,0.0002067754470913406,0.0004107169353826889,0.0003192862994244381,0.0001935933394787358,0.0001246421023165568
sig2_711,0.0001266992594080967,0.00021086147834200342,0.00037715347942049,0.00031801676417812774,0.00021746769034927213,0.0001248909759239397
