dates,n_oblig_in_state_AAA,n_oblig_in_state_AA,n_oblig_in_state_A,n_oblig_in_state_BBB,n_oblig_in_state_BB,n_oblig_in_state_B,n_oblig_in_state_CCC,n_oblig_in_state_D,n_cum_trans_AAA_AA,n_cum_trans_AAA_A,n_cum_trans_AAA_BBB,n_cum_trans_AAA_BB,n_cum_trans_AAA_B,n_cum_trans_AAA_CCC,n_cum_trans_AAA_D,n_cum_trans_AA_AAA,n_cum_trans_AA_A,n_cum_trans_AA_BBB,n_cum_trans_AA_BB,n_cum_trans_AA_B,n_cum_trans_AA_CCC,n_cum_trans_AA_D,n_cum_trans_A_AAA,n_cum_trans_A_AA,n_cum_trans_A_BBB,n_cum_trans_A_BB,n_cum_trans_A_B,n_cum_trans_A_CCC,n_cum_trans_A_D,n_cum_trans_BBB_AAA,n_cum_trans_BBB_AA,n_cum_trans_BBB_A,n_cum_trans_BBB_BB,n_cum_trans_BBB_B,n_cum_trans_BBB_CCC,n_cum_trans_BBB_D,n_cum_trans_BB_AAA,n_cum_trans_BB_AA,n_cum_trans_BB_A,n_cum_trans_BB_BBB,n_cum_trans_BB_B,n_cum_trans_BB_CCC,n_cum_trans_BB_D,n_cum_trans_B_AAA,n_cum_trans_B_AA,n_cum_trans_B_A,n_cum_trans_B_BBB,n_cum_trans_B_BB,n_cum_trans_B_CCC,n_cum_trans_B_D,n_cum_trans_CCC_AAA,n_cum_trans_CCC_AA,n_cum_trans_CCC_A,n_cum_trans_CCC_BBB,n_cum_trans_CCC_BB,n_cum_trans_CCC_B,n_cum_trans_CCC_D,n_cum_trans_D_AAA,n_cum_trans_D_AA,n_cum_trans_D_A,n_cum_trans_D_BBB,n_cum_trans_D_BB,n_cum_trans_D_B,n_cum_trans_D_CCC
2002-08-27,47.0,158.0,211.0,219.0,120.0,56.0,14.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,62.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,24.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-08-28,47.0,159.0,211.0,219.0,120.0,56.0,14.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,62.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,24.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-08-31,47.0,159.0,210.0,220.0,120.0,56.0,14.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,63.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,24.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-09-01,47.0,159.0,209.0,221.0,120.0,56.0,14.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,24.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-09-14,47.0,159.0,209.0,221.0,119.0,57.0,14.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-09-17,47.0,159.0,210.0,221.0,119.0,57.0,14.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-09-18,47.0,159.0,210.0,221.0,120.0,57.0,14.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-09-26,47.0,159.0,211.0,221.0,120.0,57.0,14.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-09-27,47.0,159.0,211.0,221.0,120.0,56.0,15.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-03,47.0,159.0,211.0,221.0,120.0,55.0,16.0,53.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-04,47.0,159.0,211.0,221.0,121.0,54.0,16.0,54.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-06,47.0,158.0,212.0,221.0,121.0,54.0,16.0,54.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,52.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-10,47.0,158.0,212.0,220.0,122.0,54.0,16.0,54.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,53.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-12,47.0,158.0,212.0,219.0,123.0,54.0,16.0,54.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,54.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-13,47.0,159.0,212.0,219.0,123.0,54.0,16.0,54.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,54.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-20,47.0,159.0,213.0,219.0,123.0,54.0,16.0,54.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,54.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-23,47.0,160.0,213.0,219.0,123.0,54.0,16.0,54.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,54.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-10-31,47.0,160.0,213.0,219.0,122.0,54.0,16.0,55.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,54.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-02,47.0,160.0,213.0,218.0,123.0,54.0,16.0,55.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,55.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-05,47.0,160.0,213.0,218.0,123.0,54.0,16.0,56.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,55.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-09,47.0,160.0,213.0,218.0,123.0,53.0,17.0,56.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,55.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-13,47.0,160.0,213.0,218.0,124.0,52.0,17.0,57.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,55.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-14,47.0,160.0,213.0,217.0,125.0,53.0,17.0,57.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,64.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-18,47.0,160.0,212.0,218.0,125.0,54.0,17.0,57.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,65.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,25.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-11-28,47.0,160.0,212.0,218.0,124.0,55.0,17.0,57.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,65.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,9.0,1.0,1.0,0.0,2.0,3.0,60.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-01,47.0,160.0,211.0,220.0,123.0,55.0,17.0,57.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,66.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,9.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-08,47.0,160.0,211.0,220.0,123.0,55.0,16.0,58.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,66.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,9.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-11,47.0,160.0,211.0,219.0,123.0,57.0,16.0,58.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,66.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-13,47.0,160.0,210.0,220.0,123.0,57.0,16.0,58.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,67.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-14,47.0,160.0,210.0,221.0,123.0,57.0,16.0,58.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,67.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-21,47.0,160.0,209.0,222.0,123.0,57.0,16.0,58.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,68.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-22,47.0,160.0,209.0,223.0,123.0,57.0,16.0,58.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,68.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-26,47.0,161.0,209.0,223.0,123.0,57.0,16.0,58.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,44.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,68.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-28,47.0,160.0,210.0,223.0,123.0,57.0,16.0,58.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,68.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-01,46.0,161.0,209.0,224.0,123.0,57.0,16.0,58.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,69.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-05,46.0,162.0,209.0,224.0,123.0,57.0,16.0,58.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,69.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,56.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-10,46.0,162.0,209.0,223.0,124.0,57.0,16.0,58.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,69.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,57.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-16,46.0,162.0,209.0,222.0,125.0,57.0,16.0,58.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,69.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,58.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-17,46.0,162.0,209.0,222.0,125.0,58.0,15.0,59.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,69.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,58.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-19,45.0,163.0,210.0,223.0,125.0,57.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,69.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,58.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-20,45.0,163.0,209.0,223.0,126.0,57.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,70.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,59.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-28,45.0,163.0,209.0,223.0,126.0,58.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,70.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,59.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,26.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-01-30,45.0,163.0,209.0,223.0,125.0,59.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,70.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,59.0,10.0,1.0,1.0,0.0,2.0,3.0,61.0,27.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-02,45.0,163.0,209.0,222.0,125.0,60.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,70.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,59.0,11.0,1.0,1.0,0.0,2.0,3.0,61.0,27.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-04,45.0,163.0,208.0,223.0,125.0,60.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,71.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,59.0,11.0,1.0,1.0,0.0,2.0,3.0,61.0,27.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-06,45.0,163.0,209.0,223.0,125.0,60.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,71.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,59.0,11.0,1.0,1.0,0.0,2.0,3.0,61.0,27.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-07,45.0,163.0,209.0,222.0,126.0,60.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,71.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,60.0,11.0,1.0,1.0,0.0,2.0,3.0,61.0,27.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-08,45.0,164.0,209.0,222.0,126.0,60.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,71.0,7.0,0.0,0.0,0.0,0.0,5.0,86.0,60.0,11.0,1.0,1.0,0.0,2.0,3.0,61.0,27.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-11,45.0,164.0,210.0,221.0,126.0,60.0,15.0,59.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,6.0,4.0,0.0,0.0,0.0,3.0,49.0,71.0,7.0,0.0,0.0,0.0,0.0,5.0,87.0,60.0,11.0,1.0,1.0,0.0,2.0,3.0,61.0,27.0,1.0,6.0,0.0,0.0,1.0,2.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
